Book,Chapter,Verse,ASY,TRL,ENG
,,14,"ܐܝܼܢܵܐ ܪܸ̈ܥܝܵܢܲܝܗܝ ܣܸܡܝܹ̈ܐ ܝܗ݇ܘܵܘ ܣܵܒܵܒ ܗܲܠ ܐܸܕܝܘܿܡ ܝܵܘܡܵܐ ܗ̇ܝ ܟܲܣܵܝܬܵܐ ܟܹܐ ܦܵܝܫܵܐ ܐܝܼܡܲܢ ܕܐܘܿܪܵܝܬܵܐ ܦܵܝܫܵܐ ܩܪܝܼܬܵܐ. ܐܵܗܵܐ ܟܲܣܵܝܬܵܐ ܠܹܐ ܝܠܵܗ̇ ܦܝܼܫܬܵܐ ܫܩܝܼܠܬܵܐ، ܣܵܒܵܒ ܐܲܚܟ̰ܝܼ ܒܡܫܝܼܚܵܐ ܟܹܐ ܦܵܝܫܵܐ ܫܩܝܼܠܬܵܐ.","Eena ri'yanayhy simye ywaw sabab hal idyoom yawma hay kasayta ke paysha eeman doorayta paysha qreeta. Aha kasayta le-ylaha peeshta shqeelta, sabab akhchee bmsheekha ke paysha shqeelta.",but their minds were hardened: for until this very day at the reading of the old covenant the same veil remaineth unlifted; which veil is done away in Christ.
,,15,"ܗܲܠ ܐܸܕܝܘܿܡ ܝܵܘܡܵܐ ܐܝܼܡܲܢ ܕܢܵܡܘܿܣܵܐ ܕܡܘܼܫܹܐ ܟܹܐ ܦܵܐܹܫ ܩܸܪܝܵܐ، ܟܲܣܵܝܬܵܐ ܕܪܝܼܬܵܐ ܝܠܵܗ̇ ܥܲܠ ܠܸܒܲܝܗܝ.","Hal idyoom yawma eeman dnamoosa dmoeshe ke paesh qirya, kasayta dreeta-ylaha 'al libayhy.","But unto this day, whensoever Moses is read, a veil lieth upon their heart."
,,16,"ܐܝܼܢܵܐ ܐܝܼܡܲܢ ܕܐ݇ܢܵܫܵܐ ܡܸܢܲܝܗܝ ܕܵܐܹܪ ܠܟܸܣ ܡܵܪܝܵܐ، ܟܹܐ ܦܵܝܫܵܐ ܫܩܝܼܠܬܵܐ ܟܲܣܵܝܬܵܐ.","Eena eeman dnasha minayhy daer lkis Marya, ke paysha shqeelta kasayta.","But whensoever it shall turn to the Lord, the veil is taken away."
,,17,"ܡܵܪܝܵܐ ܪܘܼܚܵܐ ܝܠܹܗ، ܘܐܲܝܟܵܐ ܕܝܼܠܹܗ ܪܘܼܚܵܐ ܕܡܵܪܝܵܐ ܬܵܡܵܐ ܐܝܼܬ ܚܹܐܪܘܼܬܵܐ.","Marya roekha-yleh, o ayka deeleh roekha dmarya tama eet kheroeta.","Now the Lord is the Spirit: and where the Spirit of the Lord is, there is liberty."
,,18,"ܘܐܲܚܢܲܢ ܟܠܲܢ ܒܦܵܬܵܐ ܓܠܝܼܬܵܐ ܚܸܩܪܵܐ ܕܡܵܪܝܵܐ ܡܲܚܙܘܼܝܹܐ ܝܘܲܚ ܐܲܝܟ݂ ܒܢܵܘܪܵܐ، ܘܦܝܵܫܵܐ ܝܘܲܚ ܫܘܼܚܠܸܦܹܐ ܠܕܡܘܼܬܹܗ، ܡ̣ܢ ܚܸܩܪܵܐ ܠܚܸܩܪܵܐ، ܗ̇ܘ ܕܟܹܐ ܐܵܬܹܐ ܡ̣ܢ ܡܵܪܝܵܐ، ܗ̇ܘ ܕܝܼܠܹܗ ܪܘܼܚܵܐ.","O akhnan klan bpata gleeta khiqra dmarya makhzoeye ywakh aykh bnawra, o pyasha ywakh shoekhlipe ldmoeteh, min khiqra lkhiqra, haw dke ate min Marya, haw deeleh roekha.","But we all, with unveiled face reflecting as a mirror the glory of the Lord, are transformed into the same image from glory to glory, even as from the Lord the Spirit."
,4,1,"ܗܲܕܟ݂ܵܐ، ܟܲܕ ܐܝܼܬ ܠܲܢ ܐܵܗܵܐ ܚܸܠܡܲܬ ܒܪ̈ܲܚܡܹܐ ܕܐܲܠܵܗܵܐ، ܠܹܐ ܣܵܩܕܲܚ.","Hadkha, kad eet lan aha khilmat brakhme dalaha, le saqdakh.","Therefore seeing we have this ministry, even as we obtained mercy, we faint not:"
,,2,"ܡ̣ܢ ܓܹܒܘܼܗ̇، ܪܘܼܦܝܲܝ ܝܘܲܚ ܫܘܼܠܹ̈ܐ ܛܸܫܝܹ̈ܐ ܕܢܟ݂ܝܼܦܬܵܐ. ܠܹܐ ܝܘܲܚ ܒܸܚܕܵܪܵܐ ܒܦܸܠܡܵܐ، ܘܠܵܐ ܡܲܦܟ̰ܘܼܠܹܐ ܗܹܡܸܙܡܵܢ ܕܐܲܠܵܗܵܐ، ܐܸܠܵܐ ܒܫܲܪܝܼܪܘܼܬܵܐ ܦܫܝܼܛܬܵܐ ܡܲܚܫܘܼܚܹܐ ܝܘܲܚ ܓܵܢܲܢ ܠܐܸܢܝܲܬ ܕܟܠ ܐ݇ܢܵܫܵܐ ܩܵܕ݇ܡ ܐܲܠܵܗܵܐ.","Min geboeha, roepyay ywakh shoele ṭishye dnkheepta. Le ywakh bikhdara bpilma, o la mapchoele hemizman dalaha, ila bshareeroeta psheeṭta makhshoekhe ywakh ganan linyat dkl nasha qam Alaha.","but we have renounced the hidden things of shame, not walking in craftiness, nor handling the word of God deceitfully; but by the manifestation of the truth commending ourselves to every man’s conscience in the sight of God."
,,3,"ܘܐܘܼܦ ܐܸܢ ܡܘܼܟܣܵܐ ܝܠܹܗ ܐܹܘܲܢܓܲܠܝܼܘܿܢ ܕܝܼܲܢ، ܡܘܼܟܣܵܐ ܝܠܹܗ ܠܐܵܢܝܼ ܕܒܸܛܠܵܩܵܐ ܝܢܵܐ،","O oep in moeksa-yleh ewangaleeoon dee-an, moeksa-yleh lanee dbiṭlaqa yna,","But and if our gospel is veiled, it is veiled in them that are perishing:"
,,4,"ܣܵܒܵܒ ܐܲܠܵܗܵܐ ܕܐܵܗܵܐ ܥܵܠܡܵܐ ܡܘܼܣܡܹܐ ܠܹܗ ܪܸ̈ܥܝܵܢܹܐ ܕܠܵܐ ܗܲܡܸܢܵܢܹ̈ܐ، ܕܠܵܐ ܚܵܙܝܼ ܒܲܗܪܵܐ ܕܐܹܘܲܢܓܲܠܝܼܘܿܢ ܕܚܸܩܪܵܐ ܕܡܫܝܼܚܵܐ، ܗ̇ܘ ܕܝܼܠܹܗ ܕܡܘܼܬܵܐ ܕܡܵܪܝܵܐ ܐܲܠܵܗܵܐ.","Sabab Alaha daha 'alma moesme-leh ri'yane dla haminane, dla khazee bahra dewangaleeoon dkhiqra dmsheekha, haw deeleh dmoeta dmarya Alaha.","in whom the god of this world hath blinded the minds of the unbelieving, that the light of the gospel of the glory of Christ, who is the image of God, should not dawn upon them."
,,5,"ܐܲܚܢܲܢ ܠܹܐ ܝܘܲܚ ܡܲܟܪܘܼܙܹܐ ܒܘܼܬ ܓܵܢܲܢ، ܐܸܠܵܐ ܡܲܟܪܘܼܙܹܐ ܝܘܲܚ ܕܝܼܫܘܿܥ ܡܫܝܼܚܵܐ ܝܼܠܹܗ ܡܵܪܝܵܐ، ܘܕܐܲܚܢܲܢ ܝܼܘܲܚ ܪܹ̈ܓܵܘܵܬܹܐ ܐܸܠܵܘܟ݂ܘܿܢ ܒܘܼܬ ܚܵܬܸܪ ܕܝܼܫܘܿܥ.","Akhnan le ywakh makroeze boet ganan, ila makroeze ywakh deeshoo' msheekha eeleh Marya, o dakhnan eewakh regawate ilawkhoon boet khatir deeshoo'.","For we preach not ourselves, but Christ Jesus as Lord, and ourselves as your servants for Jesus’ sake."
,,6,"ܣܵܒܵܒ ܐܲܠܵܗܵܐ ܕܐ݇ܡܝܼܪܹܗ، ”ܡ̣ܢ ܚܸܫܟܵܐ ܒܲܗܪܵܐ ܙܵܪܹܩ،“ ܥܒ݂ܝܼܕ ܠܹܗ ܒܲܗܪܵܐ ܕܙܵܪܹܩ ܓܵܘ ܠܸܒܲܢ، ܕܝܲܗ݇ܒܸܠ ܒܲܗܪܵܐ ܕܝ݇ܕܲܥܬܵܐ ܕܬܸܫܒܘܿܚܬܵܐ ܕܐܲܠܵܗܵܐ ܒܦܵܬܵܐ ܕܡܫܝܼܚܵܐ.","Sabab Alaha dmeereh, ”min khishka bahra zareq,“ 'weed-leh bahra dzareq gaw liban, dyabil bahra dda'ta dtishbookhta dalaha bpata dmsheekha.","Seeing it is God, that said, Light shall shine out of darkness, who shined in our hearts, to give the light of the knowledge of the glory of God in the face of Jesus Christ."
,,7,ܐܝܼܢܵܐ ܐܝܼܬ ܠܲܢ ܐܵܗܵܐ ܣܝܼܡܬܵܐ ܒܡܵܐܢܹ̈ܐ ܕܛܝܼܢܵܐ ܠܡܲܚܙܘܼܝܹܐ ܕܐܵܗܵܐ ܓܲܢ݇ܒܵܪܘܼܬܵܐ ܕܚܲܝܠܵܐ ܡ̣ܢ ܐܲܠܵܗܵܐ ܝܠܵܗ̇ ܘܠܵܐ ܡܸܢܲܢ.,Eena eet lan aha seemta bmane dṭeena lmakhzoeye daha gabaroeta dkhayla min Alaha-ylaha o la minan.,"But we have this treasure in earthen vessels, that the exceeding greatness of the power may be of God, and not from ourselves;"
,,8,"ܦܝܼܫܹܐ ܝܘܲܚ ܡܘܼܠܝܸܨܹܐ ܡ̣ܢ ܟܠ ܓܹܒܵܐ، ܐܝܼܢܵܐ ܠܹܐ ܝܘܲܚ ܛܒ݂ܝܼܚܹܐ. ܦܝܼܫܹܐ ܝܘܲܚ ܚܒ݂ܝܼܛܹܐ ܒܚܘܼܫܵܒܲܢ̈، ܐܝܼܢܵܐ ܠܹܐ ܝܘܲܚ ܩܛܝܼܥܘܼܗ̇ ܗܹܒ݂ܝܼܲܢ،","Peeshe ywakh moelyiṣe min kl geba, eena le ywakh ṭweekhe. Peeshe ywakh khweeṭe bkhoeshaban, eena le ywakh qṭee'oeha hewee-an,","we are pressed on every side, yet not straitened; perplexed, yet not unto despair;"
,,9,"ܦܝܼܫܹܐ ܝܘܲܚ ܟܘܼܡܪܹܐ، ܐܝܼܢܵܐ ܠܹܐ ܝܘܲܚ ܦܝܼܫܹܐ ܫܒ݂ܝܼܩܹܐ، ܦܝܼܫܹܐ ܝܘܲܚ ܡܘܼܢܦܸܠܹܐ، ܐܝܼܢܵܐ ܠܹܐ ܝܘܲܚ ܛܠܝܼܩܹܐ.","Peeshe ywakh koemre, eena le ywakh peeshe shweeqe, peeshe ywakh moenpile, eena le ywakh ṭleeqe.","pursued, yet not forsaken; smitten down, yet not destroyed;"
,,10,"ܟܠ ܙܲܒ݂ܢܵܐ ܛܥܝܼܢܹܐ ܝܘܲܚ ܒܦܲܓ݂ܪܲܢ ܡܵܘܬܵܐ ܕܝܼܫܘܿܥ، ܕܐܘܼܦ ܚܲܝܹ̈ܐ ܕܝܼܫܘܿܥ ܦܵܝܫܝܼ ܚܸܙܝܹܐ ܒܦܲܓ݂ܪܲܢ.","Kl zawna ṭ'eene ywakh bpaghran mawta deeshoo', doep khaye deeshoo' payshee khizye bpaghran.","always bearing about in the body the dying of Jesus, that the life also of Jesus may be manifested in our body."
,,11,"ܣܵܒܵܒ ܐܲܚܢܲܢ ܕܝܼܘܲܚ ܚܵܝܹ̈ܐ، ܒܟܠ ܥܕܵܢܵܐ ܦܝܵܫܵܐ ܝܘܲܚ ܣܘܼܦܝܹܐ ܠܡܵܘܬܵܐ ܒܘܼܬ ܚܵܬܸܪ ܕܝܼܫܘܿܥ، ܕܦܵܝܫܝܼ ܚܸܙܝܹܐ ܚܲܝܹ̈ܐ ܕܝܼܫܘܿܥ ܓܵܘ ܦܲܓ݂ܪܲܢ ܡܵܝܘܿܬܵܐ.","Sabab akhnan deewakh khaye, bkl 'dana pyasha ywakh soepye lmawta boet khatir deeshoo', dpayshee khizye khaye deeshoo' gaw paghran mayoota.","For we which live are alway delivered unto death for Jesus’ sake, that the life also of Jesus may be manifested in our mortal flesh."
,,12,"ܗܲܕܟ݂ܵܐ ܡܵܘܬܵܐ ܒܸܦܠܵܚܵܐ ܝܠܹܗ ܒܝܼܲܢ، ܐܝܼܢܵܐ ܚܲܝܹ̈ܐ ܒܸܦܠܵܚܵܐ ܝܢܵܐ ܒܝܼܵܘܟ݂ܘܿܢ.","Hadkha mawta biplakha-yleh bee-an, eena khaye biplakha yna beeawkhoon.","So then death worketh in us, but life in you."
,,13,"ܐܲܝܟ݂ ܕܝܼܠܹܗ ܟܬܝܼܒ݂ܵܐ: ܗܘܼܡܸܢܝܼ، ܘܒܘܼܬ ܐܵܗܵܐ ܗܘܼܡܙܸܡ ܠܝܼ، ܐܘܼܦ ܐܲܚܢܲܢ ܗܲܪ ܒܗ̇ܘ ܪܘܼܚܵܐ ܕܗܲܝܡܵܢܘܼܬܵܐ ܗܘܼܡܸܢܲܢ، ܘܒܘܼܬ ܐܵܗܵܐ ܗܘܼܡܙܸܡ ܠܲܢ.","Aykh deeleh kteewa: hoeminee, o boet aha hoemzim-lee, oep akhnan har bhaw roekha dhaymanoeta hoeminan, o boet aha hoemzim lan.","But having the same spirit of faith, according to that which is written, I believed, and therefore did I speak; we also believe, and therefore also we speak;"
,,14,"ܣܵܒܵܒ ܒܝܼܕܵܥܵܐ ܝܘܲܚ، ܕܗ̇ܘ ܕܡܘܼܩܸܡ ܠܹܗ ܠܡܵܪܲܢ ܝܼܫܘܿܥ ܡ̣ܢ ܓܵܘ ܡܝܼܬܹ̈ܐ ܒܸܬ ܡܲܩܸܡ ܐܘܼܦ ܐܸܠܲܢ ܥܲܡ ܝܼܫܘܿܥ، ܘܒܸܬ ܡܲܩܪܸܒ݂ ܠܲܢ ܥܲܡܵܘܟ݂ܘܿܢ ܠܟܸܣ ܠܹܗ.","Sabab beeda'a ywakh, dhaw dmoeqim-leh lmaran eeshoo' min gaw meete bit maqim oep ilan 'am eeshoo', o bit maqriw lan 'amawkhoon lkis-leh.","knowing that he which raised up the Lord Jesus shall raise up us also with Jesus, and shall present us with you."
,,15,"ܟܠܵܗ̇ ܐܵܗܵܐ ܠܝܘܼܬܪܵܢܵܐ ܕܝܼܵܘܟ݂ܘܿܢ ܝܼܠܵܗ̇، ܕܫܵܦܵܩܲܬ ܕܝܼܠܵܗ̇ ܒܸܙܝܵܕܵܐ ܓܵܘ ܐ݇ܢܵܫܹ̈ܐ ܪܵܒܵܐ، ܡܲܙܝܸܕܵܐ ܫܵܟܲܪܬܵܐ ܠܚܸܩܪܵܐ ܕܐܲܠܵܗܵܐ.","Klaha aha lyoetrana deeawkhoon eelaha, dshapaqat deelaha bizyada gaw nashe raba, mazyida shakarta lkhiqra dalaha.","For all things are for your sakes, that the grace, being multiplied through the many, may cause the thanksgiving to abound unto the glory of God."
,,16,"ܒܘܼܬ ܐܵܗܵܐ ܠܵܐ ܣܵܩܕܲܚ، ܐܵܦܸܢ ܕܒܲܪܢܵܫܲܢ ܒܲܪܵܝܵܐ ܒܸܚܪܵܒ݂ܵܐ ܝܠܹܗ، ܐܝܼܢܵܐ ܒܲܪܢܵܫܲܢ ܓܵܘܵܝܵܐ ܦܝܵܫܵܐ ܝܠܹܗ ܚܘܼܕܸܬܵܐ ܝܵܘܡܵܐ ܒܝܵܘܡܵܐ،","Boet aha la saqdakh, apin dbarnashan baraya bikhrawa-yleh, eena barnashan gawaya pyasha-yleh khoedita yawma byawma,","Wherefore we faint not; but though our outward man is decaying, yet our inward man is renewed day by day."
,,17,ܣܵܒܵܒ ܐܘܼܠܨܵܢܲܢ ܩܲܠܘܼܠܵܐ ܘܥܵܒ݂ܘܿܪܵܐ ܗܲܕܘܼܪܹܐ ܝܠܹܗ ܐܸܠܲܢ ܚܸܩܪܵܐ ܥܵܠܡܝܼܢܵܝܵܐ ܕܙܵܐܹܕ ܒܪܲܒܘܼܬܵܐ.,Sabab oelṣanan qaloela o 'awoora hadoere-yleh ilan khiqra 'almeenaya dzaed braboeta.,"For our light affliction, which is for the moment, worketh for us more and more exceedingly an eternal weight of glory;"
,,18,"ܒܘܼܬ ܐܵܗܵܐ ܠܹܐ ܝܘܲܚ ܓܲܫܘܼܩܹܐ ܠܡܸܢܕܝܼܵܢܹ̈ܐ ܕܦܝܵܫܵܐ ܝܢܵܐ ܚܸܙܝܹܐ ܐܸܠܵܐ ܠܐܵܢܝܼ ܕܠܹܐ ܝܢܵܐ ܦܝܵܫܵܐ ܚܸܙܝܹܐ، ܣܵܒܵܒ ܡܸܢܕܝܼܵܢܹ̈ܐ ܕܟܹܐ ܦܵܝܫܝܼ ܚܸܙܝܹܐ ܙܲܒ݂ܢܵܢܵܝܹ̈ܐ ܝܢܵܐ، ܐܝܼܢܵܐ ܐܵܢܝܼ ܕܠܹܐ ܦܵܝܫܝܼ ܚܸܙܝܹܐ ܥܵܠܡܝܼܢܵܝܹ̈ܐ ܝܢܵܐ.","Boet aha le ywakh gashoeqe lmindeeane dpyasha yna khizye ila lanee dle yna pyasha khizye, sabab mindeeane dke payshee khizye zawnanaye yna, eena anee dle payshee khizye 'almeenaye yna.","while we look not at the things which are seen, but at the things which are not seen: for the things which are seen are temporal; but the things which are not seen are eternal."
,5,1,"ܐܵܕܝܼܵܐ ܒܝܼܕܵܥܵܐ ܝܘܲܚ ܕܐܸܢ ܡܲܫܟܢܲܢ ܐܲܪܥܵܢܵܝܵܐ ܦܵܐܹܫ ܣܬܝܼܪܵܐ، ܐܝܼܬ ܠܲܢ ܒܸܢܝܵܢܵܐ ܥܵܠܡܝܼܢܵܝܵܐ ܡ̣ܢ ܐܲܠܵܗܵܐ ܓܵܘ ܫܡܲܝܵܐ ܕܠܹܐ ܝܠܹܗ ܦܝܼܫܵܐ ܒܸܢܝܵܐ ܒܐܝܼܕܵܬܹ̈ܐ.","Adeea beeda'a ywakh din mashknan ar'anaya paesh steera, eet lan binyana 'almeenaya min Alaha gaw shmaya dle-yleh peesha binya beedate.","For we know that if the earthly house of our tabernacle be dissolved, we have a building from God, a house not made with hands, eternal, in the heavens."
,,2,"ܒܘܼܬ ܐܵܗܵܐ ܬܲܢܘܼܚܹܐ ܝܘܲܚ ܘܫܲܗܘܘܼܬܹܐ ܝܘܲܚ ܕܦܵܝܫܲܚ ܡܘܼܠܒܸܫܹܐ ܒܲܝܬܲܢ ܫܡܲܝܵܢܵܝܵܐ،","Boet aha tanoekhe ywakh o shahwoete ywakh dpayshakh moelbishe baytan shmayanaya,","For verily in this we groan, longing to be clothed upon with our habitation which is from heaven:"
,,3,ܣܵܒܵܒ ܐܝܼܡܲܢ ܕܦܵܝܫܲܚ ܡܘܼܠܒܸܫܹܐ ܠܹܐ ܦܵܝܫܲܚ ܚܸܙܝܹܐ ܫܘܼܠܚܵܝܹ̈ܐ.,Sabab eeman dpayshakh moelbishe le payshakh khizye shoelkhaye.,if so be that being clothed we shall not be found naked.
,,4,"ܟܡܵܐ ܕܝܼܘܲܚ ܒܐܵܗܵܐ ܡܲܫܟܢܵܐ ܦܲܓ݂ܪܵܢܵܝܵܐ، ܬܲܢܘܼܚܹܐ ܝܘܲܚ ܡ̣ܢ ܝܘܼܩܪܹܗ، ܣܵܒܵܒ ܠܹܐ ܒܵܥܲܚ ܕܦܵܝܫܲܚ ܫܘܼܠܚܹܐ ܐܝܼܢܵܐ ܕܦܵܝܫܲܚ ܡܘܼܠܒܸܫܹܐ، ܕܡܵܝܘܿܬܵܐ ܦܵܐܹܫ ܒܠܝܼܥܵܐ ܒܚܲܝܹ̈ܐ.","Kma deewakh baha mashkna paghranaya, tanoekhe ywakh min yoeqreh, sabab le ba'akh dpayshakh shoelkhe eena dpayshakh moelbishe, dmayoota paesh blee'a bkhaye.","For indeed we that are in this tabernacle do groan, being burdened; not for that we would be unclothed, but that we would be clothed upon, that what is mortal may be swallowed up of life."
,,5,"ܐܲܠܵܗܵܐ ܝܠܹܗ ܗ̇ܘ ܕܩܲܡ ܗܲܕܸܪܲܢ ܠܐܵܗܵܐ ܢܝܼܫܵܐ، ܘܩܲܡ ܝܲܗ݇ܒܸܠ ܠܲܢ ܪܲܗܒ݂ܘܿܢܵܐ، ܕܝܼܠܹܗ ܪܘܼܚܵܐ.","Alaha-yleh haw dqam hadiran-laha neesha, o qam yabil lan rahwoona, deeleh roekha.","Now he that wrought us for this very thing is God, who gave unto us the earnest of the Spirit."
,,6,"ܗܲܕܟ݂ܵܐ ܒܟܠ ܥܕܵܢܵܐ ܚܵܬܸܪܓ̰ܲܡܥ ܝܼܘܲܚ ܘܒܝܼܕܵܥܵܐ، ܟܡܵܐ ܕܒܸܥܡܵܪܵܐ ܝܘܲܚ ܒܐܵܗܵܐ ܦܲܓ݂ܪܵܐ، ܪܸܚܩܵܐ ܝܘܲܚ ܡ̣ܢ ܡܵܪܝܵܐ.","Hadkha bkl 'dana khatirjam' eewakh o beeda'a, kma dbi'mara ywakh baha paghra, rikhqa ywakh min Marya.","Being therefore always of good courage, and knowing that, whilst we are at home in the body, we are absent from the Lord"
,,7,ܣܵܒܵܒ ܒܸܚܵܝܵܐ ܝܘܲܚ ܒܗܲܝܡܵܢܘܼܬܵܐ ܠܵܐ ܒܚܙܵܝܬܵܐ.,Sabab bikhaya ywakh bhaymanoeta la bkhzayta.,"(for we walk by faith, not by sight);"
,,8,"ܚܵܬܸܪܓ̰ܲܡܥ ܝܼܘܲܚ ܘܒܸܚܫܵܒ݂ܵܐ، ܒܘܼܫ ܨܦܵܝܝܼ ܝܠܵܗ̇ ܕܗܵܘܲܚ ܪܸܚܩܵܐ ܡ̣ܢ ܐܵܗܵܐ ܦܲܓ݂ܪܵܐ، ܕܗܵܘܲܚ ܥܲܡ ܡܵܪܝܵܐ.","Khatirjam' eewakh o bikhshawa, boesh ṣpayee-ylaha dhawakh rikhqa min aha paghra, dhawakh 'am Marya.","we are of good courage, I say, and are willing rather to be absent from the body, and to be at home with the Lord."
,,9,"ܒܘܼܬ ܐܵܗܵܐ ܚܲܦܘܼܛܹܐ ܝܘܲܚ ܕܫܵܦܪܲܚ ܩܵܕ݇ܡܘܼܗܝ، ܐܸܢ ܗܵܘܲܚ ܒܸܥܡܵܪܵܐ ܒܐܵܗܵܐ ܦܲܓ݂ܪܵܐ ܝܲܢ ܠܒܲܕܲܪ ܡܸܢܹܗ.","Boet aha khapoeṭe ywakh dshaprakh qamoehy, in hawakh bi'mara baha paghra yan lbadar mineh.","Wherefore also we make it our aim, whether at home or absent, to be well-pleasing unto him."
,,10,"ܣܵܒܵܒ ܘܵܠܹܐ ܝܠܵܗ̇ ܕܟܠܲܢ ܟܵܠܲܚ ܩܵܕ݇ܡ ܟܘܼܪܣܝܵܐ ܕܕܝܼܘܵܢ ܕܡܫܝܼܚܵܐ، ܕܟܠ ܚܲܕ ܦܵܐܹܫ ܦܪܝܼܥܵܐ ܒܘܼܬ ܡܸܢܕܝܼ ܕܥܒ݂ܝܼܕܵܐ ܝܠܹܗ ܐܝܼܡܲܢ ܕܒܸܚܵܝܵܐ ܝܗ݇ܘܵܐ ܒܦܲܓ݂ܪܵܐ، ܐܸܢ ܛܵܒ݂ܵܐ ܝܲܢ ܒܝܼܫܵܐ.","Sabab wale-ylaha dklan kalakh qam koersya ddeewan dmsheekha, dkl khad paesh pree'a boet mindee d'weeda-yleh eeman dbikhaya ywa bpaghra, in ṭawa yan beesha.","For we must all be made manifest before the judgment-seat of Christ; that each one may receive the things done in the body, according to what he hath done, whether it be good or bad."
,,11,"ܘܣܵܒܵܒ ܒܝܼܕܵܥܵܐ ܝܘܲܚ ܡܘܿܕܝܼ ܝܠܵܗ̇ ܙܕܘܼܥܬܵܐ ܕܡܵܪܝܵܐ، ܒܸܥܒ݂ܵܕܵܐ ܝܘܲܚ ܕܐ݇ܢܵܫܹ̈ܐ ܗܲܡܸܢܝܼ. ܠܐܲܠܵܗܵܐ ܦܝܼܫܹܐ ܝܘܲܚ ܓܸܠܝܹܐ، ܘܐܝܼܬ ܠܝܼ ܗܹܒ݂ܝܼ ܕܐܘܼܦ ܠܐܸܢܝܲܬܵܘܟ݂ܘܿܢ ܦܝܼܫܹܐ ܝܘܲܚ ܓܸܠܝܹܐ.","O sabab beeda'a ywakh moodee-ylaha zdoe'ta dmarya, bi'wada ywakh dnashe haminee. Lalaha peeshe ywakh gilye, o eet-lee hewee doep linyatawkhoon peeshe ywakh gilye.","Knowing therefore the fear of the Lord, we persuade men, but we are made manifest unto God; and I hope that we are made manifest also in your consciences."
,,12,"ܠܹܐ ܝܘܲܚ ܡܸܢܕܪܸܫ ܒܸܚܩܵܪܵܐ ܓܵܢܲܢ ܠܟܸܣ ܠܵܘܟ݂ܘܿܢ، ܐܝܼܢܵܐ ܒܝܼܵܗ݇ܒ݂ܵܘܟ݂ܘܿܢ ܝܼܘܲܚ ܦܸܪܣܲܬ ܕܫܵܩܠܝܼܬܘܿܢ ܫܘܼܒ݂ܗܵܪܵܐ ܒܝܼܲܢ، ܘܕܓ̰ܲܘܸܒܝܼܬܘܿܢ ܠܐܵܢܝܼ ܕܫܵܩܠܝܼ ܫܘܼܒ݂ܗܵܪܵܐ ܡ̣ܢ ܦܵܬܵܐ ܘܠܵܐ ܡ̣ܢ ܠܸܒܵܐ.","Le ywakh mindrish bikhqara ganan lkis lawkhoon, eena beeawawkhoon eewakh pirsat dshaqleetoon shoewhara bee-an, o djawibeetoon lanee dshaqlee shoewhara min pata o la min liba.","We are not again commending ourselves unto you, but speak as giving you occasion of glorying on our behalf, that ye may have wherewith to answer them that glory in appearance, and not in heart."
,,13,"ܐܸܢ ܫܹܐܕܵܢܹ̈ܐ ܝܘܲܚ، ܩܵܐ ܐܲܠܵܗܵܐ ܫܹܐܕܵܢܹ̈ܐ ܝܘܲܚ، ܘܐܸܢ ܗܵܘܢܵܢܹ̈ܐ ܝܘܲܚ، ܩܵܐ ܕܝܼܵܘܟ݂ܘܿܢ ܗܵܘܢܵܢܹ̈ܐ ܝܘܲܚ.","In shedane ywakh, qa Alaha shedane ywakh, o in hawnane ywakh, qa deeawkhoon hawnane ywakh.","For whether we are beside ourselves, it is unto God; or whether we are of sober mind, it is unto you."
,,14,"ܣܵܒܵܒ ܚܘܼܒܵܐ ܕܡܫܝܼܚܵܐ ܡܲܠܝܘܼܨܲܢ ܝܼܠܹܗ، ܣܵܒܵܒ ܗܲܡܘܼܢܹܐ ܝܘܲܚ ܒܐܵܗܵܐ: ܕܚܲܕ ܡܝܼܬ ܠܹܗ ܡ̣ܢ ܓܹܒܵܐ ܕܟܠܲܝܗܝ، ܒܲܣ ܟܠܲܝܗܝ ܡܝܼܬ ܠܗܘܿܢ،","Sabab khoeba dmsheekha malyoeṣan eeleh, sabab hamoene ywakh baha: dkhad meet-leh min geba dklayhy, bas klayhy meet-lhoon,","For the love of Christ constraineth us; because we thus judge, that one died for all, therefore all died;"
,,15,"ܘܗ̇ܘ ܡܝܼܬ ܠܹܗ ܡ̣ܢ ܓܹܒܵܐ ܕܟܠܲܝܗܝ، ܕܐܵܢܝܼ ܕܝܼܢܵܐ ܚܵܝܹ̈ܐ، ܐ݇ܚܹܪ݇ܢܵܐ ܠܵܐ ܚܵܝܝܼ ܩܵܐ ܓܵܢܲܝܗܝ، ܐܝܼܢܵܐ ܩܵܐ ܗ̇ܘ ܕܡܝܼܬ ܠܹܗ ܒܘܼܬ ܕܝܼܲܝܗܝ ܘܩܝܼܡ ܠܹܗ.","O haw meet-leh min geba dklayhy, danee deena khaye, khena la khayee qa ganayhy, eena qa haw dmeet-leh boet dee-ayhy o qeem-leh.","and he died for all, that they which live should no longer live unto themselves, but unto him who for their sakes died and rose again."
